#    L    TT             EE             BB             TE          
  2964    0.26100E-02    0.30167E-05    0.26889E-05    0.25302E-04
  2965    0.26108E-02    0.30119E-05    0.26849E-05    0.25296E-04
  2966    0.26116E-02    0.30071E-05    0.26808E-05    0.25290E-04
  2967    0.26124E-02    0.30023E-05    0.26767E-05    0.25284E-04
  2968    0.26131E-02    0.29975E-05    0.26726E-05    0.25278E-04
  2969    0.26138E-02    0.29927E-05    0.26686E-05    0.25273E-04
  2970    0.26145E-02    0.29879E-05    0.26645E-05    0.25267E-04
  2971    0.26151E-02    0.29832E-05    0.26605E-05    0.25261E-04
  2972    0.26157E-02    0.29785E-05    0.26565E-05    0.25256E-04
  2973    0.26162E-02    0.29737E-05    0.26524E-05    0.25250E-04
  2974    0.26167E-02    0.29690E-05    0.26484E-05    0.25245E-04
  2975    0.26172E-02    0.29643E-05    0.26444E-05    0.25239E-04
  2976    0.26176E-02    0.29596E-05    0.26404E-05    0.25234E-04
  2977    0.26180E-02    0.29549E-05    0.26364E-05    0.25228E-04
  2978    0.26184E-02    0.29503E-05    0.26324E-05    0.25223E-04
  2979    0.26187E-02    0.29456E-05    0.26284E-05    0.25218E-04
  2980    0.26190E-02    0.29410E-05    0.26244E-05    0.25213E-04
  2981    0.26192E-02    0.29363E-05    0.26204E-05    0.25207E-04
  2982    0.26195E-02    0.29317E-05    0.26164E-05    0.25202E-04
  2983    0.26196E-02    0.29271E-05    0.26125E-05    0.25197E-04
  2984    0.26198E-02    0.29225E-05    0.26085E-05    0.25192E-04
  2985    0.26199E-02    0.29179E-05    0.26046E-05    0.25187E-04
  2986    0.26199E-02    0.29133E-05    0.26006E-05    0.25182E-04
  2987    0.26200E-02    0.29087E-05    0.25967E-05    0.25177E-04
  2988    0.26200E-02    0.29041E-05    0.25927E-05    0.25172E-04
  2989    0.26199E-02    0.28996E-05    0.25888E-05    0.25168E-04
  2990    0.26198E-02    0.28950E-05    0.25849E-05    0.25163E-04
  2991    0.26197E-02    0.28905E-05    0.25809E-05    0.25158E-04
  2992    0.26195E-02    0.28860E-05    0.25770E-05    0.25153E-04
  2993    0.26193E-02    0.28814E-05    0.25731E-05    0.25149E-04
  2994    0.26191E-02    0.28769E-05    0.25692E-05    0.25144E-04
  2995    0.26188E-02    0.28724E-05    0.25653E-05    0.25140E-04
  2996    0.26185E-02    0.28679E-05    0.25614E-05    0.25135E-04
  2997    0.26182E-02    0.28635E-05    0.25575E-05    0.25131E-04
  2998    0.26178E-02    0.28590E-05    0.25537E-05    0.25126E-04
  2999    0.26173E-02    0.28545E-05    0.25498E-05    0.25122E-04
  3000    0.26169E-02    0.28501E-05    0.25459E-05    0.25118E-04
  3001    0.26164E-02    0.28456E-05    0.25421E-05    0.25114E-04
  3002    0.26158E-02    0.28412E-05    0.25382E-05    0.25109E-04
  3003    0.26153E-02    0.28367E-05    0.25344E-05    0.25105E-04
  3004    0.26146E-02    0.28323E-05    0.25305E-05    0.25101E-04
  3005    0.26140E-02    0.28279E-05    0.25267E-05    0.25097E-04
  3006    0.26133E-02    0.28235E-05    0.25228E-05    0.25093E-04
  3007    0.26126E-02    0.28190E-05    0.25190E-05    0.25089E-04
  3008    0.26118E-02    0.28147E-05    0.25152E-05    0.25085E-04
  3009    0.26110E-02    0.28103E-05    0.25114E-05    0.25081E-04
  3010    0.26101E-02    0.28059E-05    0.25076E-05    0.25077E-04
  3011    0.26092E-02    0.28015E-05    0.25038E-05    0.25073E-04
  3012    0.26083E-02    0.27971E-05    0.25000E-05    0.25069E-04
  3013    0.26074E-02    0.27928E-05    0.24962E-05    0.25065E-04
  3014    0.26064E-02    0.27884E-05    0.24924E-05    0.25061E-04
  3015    0.26053E-02    0.27841E-05    0.24886E-05    0.25057E-04
  3016    0.26042E-02    0.27797E-05    0.24848E-05    0.25053E-04
  3017    0.26031E-02    0.27754E-05    0.24811E-05    0.25049E-04
  3018    0.26020E-02    0.27710E-05    0.24773E-05    0.25045E-04
  3019    0.26008E-02    0.27667E-05    0.24735E-05    0.25041E-04
  3020    0.25996E-02    0.27624E-05    0.24698E-05    0.25037E-04
  3021    0.25983E-02    0.27581E-05    0.24660E-05    0.25032E-04
  3022    0.25970E-02    0.27538E-05    0.24623E-05    0.25028E-04
  3023    0.25956E-02    0.27495E-05    0.24586E-05    0.25024E-04
  3024    0.25943E-02    0.27452E-05    0.24548E-05    0.25020E-04
  3025    0.25928E-02    0.27409E-05    0.24511E-05    0.25015E-04
  3026    0.25914E-02    0.27366E-05    0.24474E-05    0.25011E-04
  3027    0.25899E-02    0.27323E-05    0.24437E-05    0.25007E-04
  3028    0.25884E-02    0.27280E-05    0.24400E-05    0.25002E-04
  3029    0.25868E-02    0.27238E-05    0.24363E-05    0.24997E-04
  3030    0.25852E-02    0.27195E-05    0.24326E-05    0.24993E-04
  3031    0.25835E-02    0.27152E-05    0.24289E-05    0.24988E-04
  3032    0.25818E-02    0.27110E-05    0.24252E-05    0.24983E-04
  3033    0.25801E-02    0.27067E-05    0.24215E-05    0.24978E-04
  3034    0.25783E-02    0.27025E-05    0.24178E-05    0.24973E-04
  3035    0.25765E-02    0.26982E-05    0.24142E-05    0.24968E-04
  3036    0.25747E-02    0.26940E-05    0.24105E-05    0.24963E-04
  3037    0.25728E-02    0.26898E-05    0.24069E-05    0.24958E-04
  3038    0.25709E-02    0.26855E-05    0.24032E-05    0.24953E-04
  3039    0.25690E-02    0.26813E-05    0.23996E-05    0.24947E-04
  3040    0.25670E-02    0.26771E-05    0.23959E-05    0.24941E-04
  3041    0.25649E-02    0.26729E-05    0.23923E-05    0.24936E-04
  3042    0.25629E-02    0.26687E-05    0.23887E-05    0.24930E-04
  3043    0.25608E-02    0.26645E-05    0.23850E-05    0.24924E-04
  3044    0.25586E-02    0.26602E-05    0.23814E-05    0.24918E-04
  3045    0.25564E-02    0.26560E-05    0.23778E-05    0.24912E-04
  3046    0.25542E-02    0.26518E-05    0.23742E-05    0.24905E-04
  3047    0.25520E-02    0.26476E-05    0.23706E-05    0.24899E-04
  3048    0.25497E-02    0.26435E-05    0.23670E-05    0.24892E-04
  3049    0.25473E-02    0.26393E-05    0.23634E-05    0.24885E-04
  3050    0.25450E-02    0.26351E-05    0.23598E-05    0.24878E-04
  3051    0.25426E-02    0.26309E-05    0.23562E-05    0.24871E-04
  3052    0.25401E-02    0.26267E-05    0.23527E-05    0.24864E-04
  3053    0.25376E-02    0.26225E-05    0.23491E-05    0.24857E-04
  3054    0.25351E-02    0.26183E-05    0.23455E-05    0.24849E-04
  3055    0.25325E-02    0.26142E-05    0.23420E-05    0.24842E-04
  3056    0.25299E-02    0.26100E-05    0.23384E-05    0.24834E-04
  3057    0.25273E-02    0.26058E-05    0.23349E-05    0.24826E-04
  3058    0.25246E-02    0.26017E-05    0.23313E-05    0.24818E-04
  3059    0.25219E-02    0.25975E-05    0.23278E-05    0.24809E-04
  3060    0.25192E-02    0.25933E-05    0.23243E-05    0.24801E-04
  3061    0.25164E-02    0.25892E-05    0.23207E-05    0.24793E-04
  3062    0.25136E-02    0.25850E-05    0.23172E-05    0.24784E-04
  3063    0.25107E-02    0.25809E-05    0.23137E-05    0.24775E-04
  3064    0.25078E-02    0.25768E-05    0.23102E-05    0.24767E-04
  3065    0.25049E-02    0.25726E-05    0.23067E-05    0.24758E-04
  3066    0.25019E-02    0.25685E-05    0.23032E-05    0.24749E-04
  3067    0.24989E-02    0.25644E-05    0.22997E-05    0.24740E-04
  3068    0.24959E-02    0.25602E-05    0.22962E-05    0.24730E-04
  3069    0.24928E-02    0.25561E-05    0.22927E-05    0.24721E-04
  3070    0.24897E-02    0.25520E-05    0.22892E-05    0.24712E-04
  3071    0.24866E-02    0.25479E-05    0.22858E-05    0.24702E-04
  3072    0.24834E-02    0.25438E-05    0.22823E-05    0.24693E-04
  3073    0.24802E-02    0.25397E-05    0.22788E-05    0.24683E-04
  3074    0.24770E-02    0.25356E-05    0.22754E-05    0.24673E-04
  3075    0.24737E-02    0.25315E-05    0.22719E-05    0.24664E-04
  3076    0.24704E-02    0.25274E-05    0.22685E-05    0.24654E-04
  3077    0.24670E-02    0.25233E-05    0.22650E-05    0.24644E-04
  3078    0.24636E-02    0.25193E-05    0.22616E-05    0.24634E-04
  3079    0.24602E-02    0.25152E-05    0.22582E-05    0.24624E-04
  3080    0.24568E-02    0.25111E-05    0.22547E-05    0.24614E-04
  3081    0.24533E-02    0.25071E-05    0.22513E-05    0.24604E-04
  3082    0.24498E-02    0.25030E-05    0.22479E-05    0.24594E-04
  3083    0.24462E-02    0.24990E-05    0.22445E-05    0.24584E-04
  3084    0.24426E-02    0.24949E-05    0.22411E-05    0.24574E-04
  3085    0.24390E-02    0.24909E-05    0.22377E-05    0.24563E-04
  3086    0.24354E-02    0.24869E-05    0.22343E-05    0.24553E-04
  3087    0.24317E-02    0.24829E-05    0.22309E-05    0.24543E-04
  3088    0.24280E-02    0.24789E-05    0.22275E-05    0.24533E-04
  3089    0.24242E-02    0.24749E-05    0.22241E-05    0.24522E-04
  3090    0.24205E-02    0.24709E-05    0.22208E-05    0.24512E-04
  3091    0.24166E-02    0.24669E-05    0.22174E-05    0.24502E-04
  3092    0.24128E-02    0.24629E-05    0.22140E-05    0.24492E-04
  3093    0.24089E-02    0.24589E-05    0.22107E-05    0.24481E-04
  3094    0.24050E-02    0.24549E-05    0.22073E-05    0.24471E-04
  3095    0.24011E-02    0.24510E-05    0.22040E-05    0.24461E-04
  3096    0.23971E-02    0.24470E-05    0.22006E-05    0.24450E-04
  3097    0.23931E-02    0.24431E-05    0.21973E-05    0.24440E-04
  3098    0.23891E-02    0.24391E-05    0.21939E-05    0.24430E-04
  3099    0.23850E-02    0.24352E-05    0.21906E-05    0.24420E-04
  3100    0.23809E-02    0.24313E-05    0.21873E-05    0.24409E-04
  3101    0.23768E-02    0.24274E-05    0.21840E-05    0.24399E-04
  3102    0.23726E-02    0.24235E-05    0.21806E-05    0.24389E-04
  3103    0.23684E-02    0.24196E-05    0.21773E-05    0.24379E-04
  3104    0.23642E-02    0.24157E-05    0.21740E-05    0.24369E-04
  3105    0.23600E-02    0.24118E-05    0.21707E-05    0.24359E-04
  3106    0.23557E-02    0.24079E-05    0.21674E-05    0.24349E-04
  3107    0.23514E-02    0.24040E-05    0.21641E-05    0.24339E-04
  3108    0.23470E-02    0.24002E-05    0.21609E-05    0.24328E-04
  3109    0.23427E-02    0.23963E-05    0.21576E-05    0.24318E-04
  3110    0.23383E-02    0.23925E-05    0.21543E-05    0.24308E-04
  3111    0.23338E-02    0.23886E-05    0.21510E-05    0.24298E-04
  3112    0.23294E-02    0.23848E-05    0.21478E-05    0.24288E-04
  3113    0.23249E-02    0.23810E-05    0.21445E-05    0.24277E-04
  3114    0.23203E-02    0.23772E-05    0.21412E-05    0.24267E-04
  3115    0.23158E-02    0.23734E-05    0.21380E-05    0.24257E-04
  3116    0.23112E-02    0.23696E-05    0.21347E-05    0.24246E-04
  3117    0.23066E-02    0.23658E-05    0.21315E-05    0.24236E-04
  3118    0.23019E-02    0.23620E-05    0.21283E-05    0.24225E-04
  3119    0.22972E-02    0.23582E-05    0.21250E-05    0.24214E-04
  3120    0.22925E-02    0.23545E-05    0.21218E-05    0.24204E-04
  3121    0.22878E-02    0.23507E-05    0.21186E-05    0.24193E-04
  3122    0.22830E-02    0.23469E-05    0.21154E-05    0.24182E-04
  3123    0.22782E-02    0.23432E-05    0.21122E-05    0.24171E-04
  3124    0.22733E-02    0.23395E-05    0.21089E-05    0.24160E-04
  3125    0.22685E-02    0.23357E-05    0.21057E-05    0.24148E-04
  3126    0.22636E-02    0.23320E-05    0.21025E-05    0.24137E-04
  3127    0.22586E-02    0.23283E-05    0.20993E-05    0.24125E-04
  3128    0.22537E-02    0.23246E-05    0.20962E-05    0.24114E-04
  3129    0.22487E-02    0.23209E-05    0.20930E-05    0.24102E-04
  3130    0.22436E-02    0.23172E-05    0.20898E-05    0.24090E-04
  3131    0.22386E-02    0.23135E-05    0.20866E-05    0.24078E-04
  3132    0.22335E-02    0.23099E-05    0.20834E-05    0.24066E-04
  3133    0.22284E-02    0.23062E-05    0.20803E-05    0.24053E-04
  3134    0.22232E-02    0.23025E-05    0.20771E-05    0.24040E-04
  3135    0.22180E-02    0.22989E-05    0.20740E-05    0.24028E-04
  3136    0.22128E-02    0.22952E-05    0.20708E-05    0.24015E-04
  3137    0.22075E-02    0.22916E-05    0.20677E-05    0.24001E-04
  3138    0.22023E-02    0.22880E-05    0.20645E-05    0.23988E-04
  3139    0.21969E-02    0.22843E-05    0.20614E-05    0.23974E-04
  3140    0.21916E-02    0.22807E-05    0.20582E-05    0.23961E-04
  3141    0.21862E-02    0.22771E-05    0.20551E-05    0.23947E-04
  3142    0.21808E-02    0.22735E-05    0.20520E-05    0.23932E-04
  3143    0.21753E-02    0.22699E-05    0.20489E-05    0.23918E-04
  3144    0.21699E-02    0.22663E-05    0.20458E-05    0.23903E-04
  3145    0.21644E-02    0.22628E-05    0.20426E-05    0.23888E-04
  3146    0.21588E-02    0.22592E-05    0.20395E-05    0.23873E-04
  3147    0.21532E-02    0.22556E-05    0.20364E-05    0.23857E-04
  3148    0.21476E-02    0.22521E-05    0.20333E-05    0.23842E-04
  3149    0.21420E-02    0.22485E-05    0.20302E-05    0.23826E-04
  3150    0.21363E-02    0.22450E-05    0.20272E-05    0.23810E-04
  3151    0.21306E-02    0.22415E-05    0.20241E-05    0.23793E-04
  3152    0.21249E-02    0.22379E-05    0.20210E-05    0.23776E-04
  3153    0.21191E-02    0.22344E-05    0.20179E-05    0.23759E-04
  3154    0.21133E-02    0.22309E-05    0.20149E-05    0.23742E-04
  3155    0.21075E-02    0.22274E-05    0.20118E-05    0.23724E-04
  3156    0.21016E-02    0.22239E-05    0.20087E-05    0.23706E-04
  3157    0.20957E-02    0.22204E-05    0.20057E-05    0.23688E-04
  3158    0.20898E-02    0.22169E-05    0.20026E-05    0.23670E-04
  3159    0.20839E-02    0.22134E-05    0.19996E-05    0.23651E-04
  3160    0.20779E-02    0.22100E-05    0.19965E-05    0.23632E-04
  3161    0.20719E-02    0.22065E-05    0.19935E-05    0.23613E-04
  3162    0.20659E-02    0.22030E-05    0.19904E-05    0.23594E-04
  3163    0.20598E-02    0.21996E-05    0.19874E-05    0.23574E-04
  3164    0.20537E-02    0.21961E-05    0.19844E-05    0.23554E-04
  3165    0.20476E-02    0.21927E-05    0.19814E-05    0.23534E-04
  3166    0.20414E-02    0.21893E-05    0.19784E-05    0.23514E-04
  3167    0.20353E-02    0.21858E-05    0.19753E-05    0.23493E-04
  3168    0.20291E-02    0.21824E-05    0.19723E-05    0.23473E-04
  3169    0.20229E-02    0.21790E-05    0.19693E-05    0.23452E-04
  3170    0.20166E-02    0.21756E-05    0.19663E-05    0.23431E-04
  3171    0.20103E-02    0.21722E-05    0.19633E-05    0.23409E-04
  3172    0.20040E-02    0.21688E-05    0.19603E-05    0.23388E-04
  3173    0.19977E-02    0.21654E-05    0.19573E-05    0.23366E-04
  3174    0.19914E-02    0.21620E-05    0.19544E-05    0.23344E-04
  3175    0.19850E-02    0.21586E-05    0.19514E-05    0.23322E-04
  3176    0.19786E-02    0.21552E-05    0.19484E-05    0.23300E-04
  3177    0.19722E-02    0.21519E-05    0.19454E-05    0.23277E-04
  3178    0.19658E-02    0.21485E-05    0.19425E-05    0.23254E-04
  3179    0.19593E-02    0.21451E-05    0.19395E-05    0.23231E-04
  3180    0.19528E-02    0.21418E-05    0.19366E-05    0.23208E-04
  3181    0.19463E-02    0.21384E-05    0.19336E-05    0.23185E-04
  3182    0.19398E-02    0.21351E-05    0.19307E-05    0.23162E-04
  3183    0.19333E-02    0.21317E-05    0.19277E-05    0.23138E-04
  3184    0.19267E-02    0.21284E-05    0.19248E-05    0.23115E-04
  3185    0.19201E-02    0.21251E-05    0.19218E-05    0.23091E-04
  3186    0.19135E-02    0.21217E-05    0.19189E-05    0.23067E-04
  3187    0.19069E-02    0.21184E-05    0.19160E-05    0.23043E-04
  3188    0.19003E-02    0.21151E-05    0.19130E-05    0.23019E-04
  3189    0.18936E-02    0.21118E-05    0.19101E-05    0.22994E-04
  3190    0.18869E-02    0.21085E-05    0.19072E-05    0.22970E-04
  3191    0.18802E-02    0.21052E-05    0.19043E-05    0.22945E-04
  3192    0.18735E-02    0.21018E-05    0.19014E-05    0.22920E-04
  3193    0.18668E-02    0.20985E-05    0.18985E-05    0.22895E-04
  3194    0.18601E-02    0.20952E-05    0.18956E-05    0.22870E-04
  3195    0.18533E-02    0.20920E-05    0.18927E-05    0.22845E-04
  3196    0.18465E-02    0.20887E-05    0.18898E-05    0.22820E-04
  3197    0.18398E-02    0.20854E-05    0.18869E-05    0.22795E-04
  3198    0.18330E-02    0.20821E-05    0.18840E-05    0.22769E-04
  3199    0.18261E-02    0.20788E-05    0.18812E-05    0.22744E-04
  3200    0.18193E-02    0.20755E-05    0.18783E-05    0.22718E-04
  3201    0.18125E-02    0.20723E-05    0.18754E-05    0.22692E-04
  3202    0.18056E-02    0.20690E-05    0.18725E-05    0.22666E-04
  3203    0.17987E-02    0.20657E-05    0.18697E-05    0.22640E-04
  3204    0.17918E-02    0.20625E-05    0.18668E-05    0.22614E-04
  3205    0.17850E-02    0.20592E-05    0.18640E-05    0.22588E-04
  3206    0.17780E-02    0.20559E-05    0.18611E-05    0.22562E-04
  3207    0.17711E-02    0.20527E-05    0.18583E-05    0.22536E-04
  3208    0.17642E-02    0.20494E-05    0.18554E-05    0.22509E-04
  3209    0.17572E-02    0.20462E-05    0.18526E-05    0.22483E-04
  3210    0.17503E-02    0.20430E-05    0.18498E-05    0.22456E-04
  3211    0.17433E-02    0.20397E-05    0.18469E-05    0.22429E-04
  3212    0.17363E-02    0.20365E-05    0.18441E-05    0.22403E-04
  3213    0.17294E-02    0.20332E-05    0.18413E-05    0.22376E-04
  3214    0.17224E-02    0.20300E-05    0.18385E-05    0.22349E-04
  3215    0.17154E-02    0.20268E-05    0.18356E-05    0.22322E-04
  3216    0.17083E-02    0.20236E-05    0.18328E-05    0.22294E-04
  3217    0.17013E-02    0.20203E-05    0.18300E-05    0.22267E-04
  3218    0.16943E-02    0.20171E-05    0.18272E-05    0.22240E-04
  3219    0.16872E-02    0.20139E-05    0.18244E-05    0.22212E-04
  3220    0.16802E-02    0.20107E-05    0.18216E-05    0.22184E-04
  3221    0.16731E-02    0.20075E-05    0.18188E-05    0.22157E-04
  3222    0.16660E-02    0.20043E-05    0.18161E-05    0.22129E-04
  3223    0.16590E-02    0.20011E-05    0.18133E-05    0.22101E-04
  3224    0.16519E-02    0.19979E-05    0.18105E-05    0.22073E-04
  3225    0.16448E-02    0.19947E-05    0.18077E-05    0.22044E-04
  3226    0.16377E-02    0.19915E-05    0.18049E-05    0.22016E-04
  3227    0.16306E-02    0.19884E-05    0.18022E-05    0.21988E-04
  3228    0.16235E-02    0.19852E-05    0.17994E-05    0.21959E-04
  3229    0.16164E-02    0.19820E-05    0.17967E-05    0.21930E-04
  3230    0.16092E-02    0.19788E-05    0.17939E-05    0.21901E-04
  3231    0.16021E-02    0.19757E-05    0.17911E-05    0.21873E-04
  3232    0.15950E-02    0.19725E-05    0.17884E-05    0.21844E-04
  3233    0.15878E-02    0.19694E-05    0.17857E-05    0.21814E-04
  3234    0.15807E-02    0.19662E-05    0.17829E-05    0.21785E-04
  3235    0.15735E-02    0.19631E-05    0.17802E-05    0.21756E-04
  3236    0.15664E-02    0.19599E-05    0.17774E-05    0.21726E-04
  3237    0.15592E-02    0.19568E-05    0.17747E-05    0.21696E-04
  3238    0.15521E-02    0.19536E-05    0.17720E-05    0.21667E-04
  3239    0.15449E-02    0.19505E-05    0.17693E-05    0.21637E-04
  3240    0.15377E-02    0.19474E-05    0.17666E-05    0.21607E-04
  3241    0.15306E-02    0.19442E-05    0.17638E-05    0.21577E-04
  3242    0.15234E-02    0.19411E-05    0.17611E-05    0.21546E-04
  3243    0.15162E-02    0.19380E-05    0.17584E-05    0.21516E-04
  3244    0.15090E-02    0.19349E-05    0.17557E-05    0.21485E-04
  3245    0.15019E-02    0.19318E-05    0.17530E-05    0.21455E-04
  3246    0.14947E-02    0.19287E-05    0.17503E-05    0.21424E-04
  3247    0.14875E-02    0.19256E-05    0.17477E-05    0.21393E-04
  3248    0.14803E-02    0.19225E-05    0.17450E-05    0.21362E-04
  3249    0.14731E-02    0.19194E-05    0.17423E-05    0.21331E-04
  3250    0.14660E-02    0.19163E-05    0.17396E-05    0.21299E-04
  3251    0.14588E-02    0.19132E-05    0.17369E-05    0.21268E-04
  3252    0.14516E-02    0.19102E-05    0.17343E-05    0.21236E-04
  3253    0.14444E-02    0.19071E-05    0.17316E-05    0.21204E-04
  3254    0.14372E-02    0.19040E-05    0.17289E-05    0.21173E-04
  3255    0.14300E-02    0.19010E-05    0.17263E-05    0.21141E-04
  3256    0.14229E-02    0.18979E-05    0.17236E-05    0.21108E-04
  3257    0.14157E-02    0.18948E-05    0.17210E-05    0.21076E-04
  3258    0.14085E-02    0.18918E-05    0.17183E-05    0.21044E-04
  3259    0.14013E-02    0.18887E-05    0.17157E-05    0.21011E-04
  3260    0.13942E-02    0.18857E-05    0.17130E-05    0.20979E-04
  3261    0.13870E-02    0.18827E-05    0.17104E-05    0.20946E-04
  3262    0.13798E-02    0.18796E-05    0.17078E-05    0.20913E-04
  3263    0.13726E-02    0.18766E-05    0.17051E-05    0.20880E-04
  3264    0.13655E-02    0.18736E-05    0.17025E-05    0.20847E-04
  3265    0.13583E-02    0.18706E-05    0.16999E-05    0.20814E-04
  3266    0.13512E-02    0.18676E-05    0.16973E-05    0.20780E-04
  3267    0.13440E-02    0.18646E-05    0.16947E-05    0.20747E-04
  3268    0.13369E-02    0.18616E-05    0.16921E-05    0.20713E-04
  3269    0.13297E-02    0.18586E-05    0.16894E-05    0.20679E-04
  3270    0.13226E-02    0.18556E-05    0.16868E-05    0.20646E-04
  3271    0.13155E-02    0.18526E-05    0.16842E-05    0.20612E-04
  3272    0.13083E-02    0.18496E-05    0.16817E-05    0.20578E-04
  3273    0.13012E-02    0.18466E-05    0.16791E-05    0.20544E-04
  3274    0.12941E-02    0.18437E-05    0.16765E-05    0.20509E-04
  3275    0.12870E-02    0.18407E-05    0.16739E-05    0.20475E-04
  3276    0.12799E-02    0.18377E-05    0.16713E-05    0.20441E-04
  3277    0.12728E-02    0.18348E-05    0.16687E-05    0.20406E-04
  3278    0.12657E-02    0.18318E-05    0.16662E-05    0.20372E-04
  3279    0.12586E-02    0.18289E-05    0.16636E-05    0.20337E-04
  3280    0.12515E-02    0.18259E-05    0.16610E-05    0.20302E-04
  3281    0.12445E-02    0.18230E-05    0.16585E-05    0.20267E-04
  3282    0.12374E-02    0.18201E-05    0.16559E-05    0.20232E-04
  3283    0.12303E-02    0.18171E-05    0.16533E-05    0.20197E-04
  3284    0.12233E-02    0.18142E-05    0.16508E-05    0.20162E-04
  3285    0.12163E-02    0.18113E-05    0.16482E-05    0.20127E-04
  3286    0.12092E-02    0.18084E-05    0.16457E-05    0.20092E-04
  3287    0.12022E-02    0.18055E-05    0.16432E-05    0.20056E-04
  3288    0.11952E-02    0.18026E-05    0.16406E-05    0.20021E-04
  3289    0.11882E-02    0.17997E-05    0.16381E-05    0.19985E-04
  3290    0.11812E-02    0.17968E-05    0.16356E-05    0.19949E-04
  3291    0.11742E-02    0.17939E-05    0.16330E-05    0.19914E-04
  3292    0.11673E-02    0.17910E-05    0.16305E-05    0.19878E-04
  3293    0.11603E-02    0.17882E-05    0.16280E-05    0.19842E-04
  3294    0.11534E-02    0.17853E-05    0.16255E-05    0.19806E-04
  3295    0.11464E-02    0.17824E-05    0.16230E-05    0.19770E-04
  3296    0.11395E-02    0.17796E-05    0.16205E-05    0.19734E-04
  3297    0.11326E-02    0.17767E-05    0.16180E-05    0.19698E-04
  3298    0.11257E-02    0.17739E-05    0.16155E-05    0.19662E-04
  3299    0.11188E-02    0.17710E-05    0.16130E-05    0.19625E-04
  3300    0.11119E-02    0.17682E-05    0.16105E-05    0.19589E-04
  3301    0.11051E-02    0.17654E-05    0.16080E-05    0.19553E-04
  3302    0.10982E-02    0.17626E-05    0.16055E-05    0.19516E-04
  3303    0.10914E-02    0.17597E-05    0.16030E-05    0.19480E-04
  3304    0.10846E-02    0.17569E-05    0.16005E-05    0.19443E-04
  3305    0.10778E-02    0.17541E-05    0.15980E-05    0.19407E-04
  3306    0.10710E-02    0.17513E-05    0.15956E-05    0.19370E-04
  3307    0.10642E-02    0.17485E-05    0.15931E-05    0.19333E-04
  3308    0.10574E-02    0.17457E-05    0.15906E-05    0.19296E-04
  3309    0.10507E-02    0.17429E-05    0.15882E-05    0.19259E-04
  3310    0.10439E-02    0.17402E-05    0.15857E-05    0.19222E-04
  3311    0.10372E-02    0.17374E-05    0.15832E-05    0.19185E-04
  3312    0.10305E-02    0.17346E-05    0.15808E-05    0.19148E-04
  3313    0.10239E-02    0.17319E-05    0.15783E-05    0.19110E-04
  3314    0.10172E-02    0.17291E-05    0.15759E-05    0.19073E-04
  3315    0.10106E-02    0.17263E-05    0.15735E-05    0.19035E-04
  3316    0.10039E-02    0.17236E-05    0.15710E-05    0.18998E-04
  3317    0.99733E-03    0.17208E-05    0.15686E-05    0.18960E-04
  3318    0.99074E-03    0.17181E-05    0.15661E-05    0.18922E-04
  3319    0.98418E-03    0.17154E-05    0.15637E-05    0.18884E-04
  3320    0.97763E-03    0.17126E-05    0.15613E-05    0.18846E-04
  3321    0.97110E-03    0.17099E-05    0.15589E-05    0.18808E-04
  3322    0.96460E-03    0.17072E-05    0.15564E-05    0.18769E-04
  3323    0.95812E-03    0.17045E-05    0.15540E-05    0.18731E-04
  3324    0.95166E-03    0.17018E-05    0.15516E-05    0.18692E-04
  3325    0.94522E-03    0.16990E-05    0.15492E-05    0.18653E-04
  3326    0.93880E-03    0.16963E-05    0.15468E-05    0.18614E-04
  3327    0.93241E-03    0.16936E-05    0.15444E-05    0.18575E-04
  3328    0.92604E-03    0.16909E-05    0.15420E-05    0.18536E-04
  3329    0.91969E-03    0.16883E-05    0.15396E-05    0.18497E-04
  3330    0.91337E-03    0.16856E-05    0.15372E-05    0.18458E-04
  3331    0.90707E-03    0.16829E-05    0.15348E-05    0.18418E-04
  3332    0.90080E-03    0.16802E-05    0.15324E-05    0.18378E-04
  3333    0.89455E-03    0.16775E-05    0.15301E-05    0.18338E-04
  3334    0.88833E-03    0.16749E-05    0.15277E-05    0.18298E-04
  3335    0.88213E-03    0.16722E-05    0.15253E-05    0.18258E-04
  3336    0.87596E-03    0.16695E-05    0.15229E-05    0.18218E-04
  3337    0.86982E-03    0.16669E-05    0.15206E-05    0.18177E-04
  3338    0.86370E-03    0.16642E-05    0.15182E-05    0.18136E-04
  3339    0.85761E-03    0.16616E-05    0.15158E-05    0.18096E-04
  3340    0.85155E-03    0.16589E-05    0.15135E-05    0.18055E-04
  3341    0.84552E-03    0.16563E-05    0.15111E-05    0.18013E-04
  3342    0.83952E-03    0.16537E-05    0.15088E-05    0.17972E-04
  3343    0.83354E-03    0.16510E-05    0.15064E-05    0.17930E-04
  3344    0.82760E-03    0.16484E-05    0.15041E-05    0.17889E-04
  3345    0.82168E-03    0.16458E-05    0.15017E-05    0.17847E-04
  3346    0.81580E-03    0.16431E-05    0.14994E-05    0.17804E-04
  3347    0.80995E-03    0.16405E-05    0.14970E-05    0.17762E-04
  3348    0.80412E-03    0.16379E-05    0.14947E-05    0.17719E-04
  3349    0.79833E-03    0.16353E-05    0.14924E-05    0.17677E-04
  3350    0.79257E-03    0.16327E-05    0.14901E-05    0.17634E-04
  3351    0.78684E-03    0.16301E-05    0.14877E-05    0.17591E-04
