#    L    TT             EE             BB             TE          
  2993    0.24314E+02    0.86210E+00    0.25731E-05   -0.19103E+01
  2994    0.24293E+02    0.85534E+00    0.25692E-05   -0.18997E+01
  2995    0.24272E+02    0.84880E+00    0.25653E-05   -0.18887E+01
  2996    0.24250E+02    0.84225E+00    0.25614E-05   -0.18777E+01
  2997    0.24228E+02    0.83570E+00    0.25575E-05   -0.18664E+01
  2998    0.24205E+02    0.82921E+00    0.25537E-05   -0.18551E+01
  2999    0.24180E+02    0.82279E+00    0.25498E-05   -0.18434E+01
  3000    0.24156E+02    0.81644E+00    0.25459E-05   -0.18316E+01
  3001    0.24132E+02    0.81008E+00    0.25421E-05   -0.18196E+01
  3002    0.24106E+02    0.80387E+00    0.25382E-05   -0.18074E+01
  3003    0.24079E+02    0.79764E+00    0.25344E-05   -0.17952E+01
  3004    0.24052E+02    0.79149E+00    0.25305E-05   -0.17826E+01
  3005    0.24025E+02    0.78548E+00    0.25267E-05   -0.17699E+01
  3006    0.23997E+02    0.77946E+00    0.25228E-05   -0.17571E+01
  3007    0.23968E+02    0.77351E+00    0.25190E-05   -0.17442E+01
  3008    0.23939E+02    0.76756E+00    0.25152E-05   -0.17311E+01
  3009    0.23908E+02    0.76179E+00    0.25114E-05   -0.17179E+01
  3010    0.23877E+02    0.75610E+00    0.25076E-05   -0.17045E+01
  3011    0.23846E+02    0.75040E+00    0.25038E-05   -0.16910E+01
  3012    0.23814E+02    0.74479E+00    0.25000E-05   -0.16774E+01
  3013    0.23780E+02    0.73925E+00    0.24962E-05   -0.16637E+01
  3014    0.23747E+02    0.73380E+00    0.24924E-05   -0.16499E+01
  3015    0.23712E+02    0.72839E+00    0.24886E-05   -0.16359E+01
  3016    0.23678E+02    0.72307E+00    0.24848E-05   -0.16220E+01
  3017    0.23641E+02    0.71782E+00    0.24811E-05   -0.16078E+01
  3018    0.23606E+02    0.71263E+00    0.24773E-05   -0.15936E+01
  3019    0.23568E+02    0.70751E+00    0.24735E-05   -0.15793E+01
  3020    0.23531E+02    0.70248E+00    0.24698E-05   -0.15650E+01
  3021    0.23491E+02    0.69753E+00    0.24660E-05   -0.15506E+01
  3022    0.23452E+02    0.69265E+00    0.24623E-05   -0.15361E+01
  3023    0.23411E+02    0.68785E+00    0.24586E-05   -0.15215E+01
  3024    0.23371E+02    0.68313E+00    0.24548E-05   -0.15069E+01
  3025    0.23330E+02    0.67849E+00    0.24511E-05   -0.14922E+01
  3026    0.23290E+02    0.67394E+00    0.24474E-05   -0.14775E+01
  3027    0.23247E+02    0.66945E+00    0.24437E-05   -0.14627E+01
  3028    0.23203E+02    0.66506E+00    0.24400E-05   -0.14479E+01
  3029    0.23159E+02    0.66074E+00    0.24363E-05   -0.14332E+01
  3030    0.23115E+02    0.65652E+00    0.24326E-05   -0.14183E+01
  3031    0.23069E+02    0.65235E+00    0.24289E-05   -0.14035E+01
  3032    0.23024E+02    0.64829E+00    0.24252E-05   -0.13887E+01
  3033    0.22977E+02    0.64429E+00    0.24215E-05   -0.13738E+01
  3034    0.22929E+02    0.64039E+00    0.24178E-05   -0.13590E+01
  3035    0.22882E+02    0.63657E+00    0.24142E-05   -0.13441E+01
  3036    0.22834E+02    0.63283E+00    0.24105E-05   -0.13292E+01
  3037    0.22784E+02    0.62918E+00    0.24069E-05   -0.13144E+01
  3038    0.22734E+02    0.62561E+00    0.24032E-05   -0.12995E+01
  3039    0.22684E+02    0.62211E+00    0.23996E-05   -0.12848E+01
  3040    0.22633E+02    0.61871E+00    0.23959E-05   -0.12701E+01
  3041    0.22581E+02    0.61539E+00    0.23923E-05   -0.12553E+01
  3042    0.22529E+02    0.61216E+00    0.23887E-05   -0.12406E+01
  3043    0.22475E+02    0.60900E+00    0.23850E-05   -0.12260E+01
  3044    0.22421E+02    0.60595E+00    0.23814E-05   -0.12113E+01
  3045    0.22367E+02    0.60296E+00    0.23778E-05   -0.11968E+01
  3046    0.22312E+02    0.60007E+00    0.23742E-05   -0.11823E+01
  3047    0.22257E+02    0.59726E+00    0.23706E-05   -0.11679E+01
  3048    0.22202E+02    0.59452E+00    0.23670E-05   -0.11535E+01
  3049    0.22145E+02    0.59188E+00    0.23634E-05   -0.11391E+01
  3050    0.22089E+02    0.58932E+00    0.23598E-05   -0.11250E+01
  3051    0.22030E+02    0.58684E+00    0.23562E-05   -0.11107E+01
  3052    0.21972E+02    0.58444E+00    0.23527E-05   -0.10967E+01
  3053    0.21913E+02    0.58214E+00    0.23491E-05   -0.10826E+01
  3054    0.21855E+02    0.57990E+00    0.23455E-05   -0.10688E+01
  3055    0.21796E+02    0.57775E+00    0.23420E-05   -0.10550E+01
  3056    0.21736E+02    0.57569E+00    0.23384E-05   -0.10413E+01
  3057    0.21675E+02    0.57370E+00    0.23349E-05   -0.10277E+01
  3058    0.21614E+02    0.57179E+00    0.23313E-05   -0.10143E+01
  3059    0.21552E+02    0.56997E+00    0.23278E-05   -0.10008E+01
  3060    0.21490E+02    0.56822E+00    0.23243E-05   -0.98753E+00
  3061    0.21428E+02    0.56655E+00    0.23207E-05   -0.97444E+00
  3062    0.21366E+02    0.56497E+00    0.23172E-05   -0.96147E+00
  3063    0.21303E+02    0.56345E+00    0.23137E-05   -0.94849E+00
  3064    0.21238E+02    0.56203E+00    0.23102E-05   -0.93571E+00
  3065    0.21175E+02    0.56066E+00    0.23067E-05   -0.92306E+00
  3066    0.21110E+02    0.55939E+00    0.23032E-05   -0.91062E+00
  3067    0.21046E+02    0.55818E+00    0.22997E-05   -0.89831E+00
  3068    0.20981E+02    0.55706E+00    0.22962E-05   -0.88606E+00
  3069    0.20916E+02    0.55601E+00    0.22927E-05   -0.87409E+00
  3070    0.20849E+02    0.55502E+00    0.22892E-05   -0.86218E+00
  3071    0.20783E+02    0.55411E+00    0.22858E-05   -0.85040E+00
  3072    0.20716E+02    0.55327E+00    0.22823E-05   -0.83891E+00
  3073    0.20650E+02    0.55250E+00    0.22788E-05   -0.82748E+00
  3074    0.20583E+02    0.55180E+00    0.22754E-05   -0.81625E+00
  3075    0.20516E+02    0.55117E+00    0.22719E-05   -0.80509E+00
  3076    0.20449E+02    0.55061E+00    0.22685E-05   -0.79421E+00
  3077    0.20381E+02    0.55011E+00    0.22650E-05   -0.78348E+00
  3078    0.20314E+02    0.54968E+00    0.22616E-05   -0.77287E+00
  3079    0.20245E+02    0.54933E+00    0.22582E-05   -0.76248E+00
  3080    0.20177E+02    0.54903E+00    0.22547E-05   -0.75231E+00
  3081    0.20109E+02    0.54879E+00    0.22513E-05   -0.74223E+00
  3082    0.20040E+02    0.54862E+00    0.22479E-05   -0.73241E+00
  3083    0.19971E+02    0.54852E+00    0.22445E-05   -0.72274E+00
  3084    0.19903E+02    0.54847E+00    0.22411E-05   -0.71324E+00
  3085    0.19833E+02    0.54847E+00    0.22377E-05   -0.70396E+00
  3086    0.19764E+02    0.54854E+00    0.22343E-05   -0.69486E+00
  3087    0.19695E+02    0.54866E+00    0.22309E-05   -0.68597E+00
  3088    0.19625E+02    0.54885E+00    0.22275E-05   -0.67726E+00
  3089    0.19556E+02    0.54909E+00    0.22241E-05   -0.66876E+00
  3090    0.19486E+02    0.54938E+00    0.22208E-05   -0.66045E+00
  3091    0.19417E+02    0.54972E+00    0.22174E-05   -0.65235E+00
  3092    0.19347E+02    0.55013E+00    0.22140E-05   -0.64443E+00
  3093    0.19277E+02    0.55057E+00    0.22107E-05   -0.63673E+00
  3094    0.19207E+02    0.55108E+00    0.22073E-05   -0.62922E+00
  3095    0.19138E+02    0.55162E+00    0.22040E-05   -0.62192E+00
  3096    0.19068E+02    0.55222E+00    0.22006E-05   -0.61482E+00
  3097    0.18998E+02    0.55286E+00    0.21973E-05   -0.60793E+00
  3098    0.18928E+02    0.55355E+00    0.21939E-05   -0.60124E+00
  3099    0.18859E+02    0.55428E+00    0.21906E-05   -0.59476E+00
  3100    0.18789E+02    0.55506E+00    0.21873E-05   -0.58849E+00
  3101    0.18720E+02    0.55587E+00    0.21840E-05   -0.58243E+00
  3102    0.18651E+02    0.55674E+00    0.21806E-05   -0.57658E+00
  3103    0.18581E+02    0.55763E+00    0.21773E-05   -0.57094E+00
  3104    0.18512E+02    0.55857E+00    0.21740E-05   -0.56552E+00
  3105    0.18443E+02    0.55954E+00    0.21707E-05   -0.56030E+00
  3106    0.18373E+02    0.56055E+00    0.21674E-05   -0.55529E+00
  3107    0.18305E+02    0.56159E+00    0.21641E-05   -0.55048E+00
  3108    0.18236E+02    0.56268E+00    0.21609E-05   -0.54590E+00
  3109    0.18167E+02    0.56379E+00    0.21576E-05   -0.54151E+00
  3110    0.18099E+02    0.56492E+00    0.21543E-05   -0.53734E+00
  3111    0.18031E+02    0.56609E+00    0.21510E-05   -0.53337E+00
  3112    0.17963E+02    0.56729E+00    0.21478E-05   -0.52962E+00
  3113    0.17894E+02    0.56851E+00    0.21445E-05   -0.52607E+00
  3114    0.17827E+02    0.56975E+00    0.21412E-05   -0.52274E+00
  3115    0.17759E+02    0.57102E+00    0.21380E-05   -0.51960E+00
  3116    0.17694E+02    0.57232E+00    0.21347E-05   -0.51666E+00
  3117    0.17626E+02    0.57364E+00    0.21315E-05   -0.51394E+00
  3118    0.17560E+02    0.57497E+00    0.21283E-05   -0.51142E+00
  3119    0.17494E+02    0.57632E+00    0.21250E-05   -0.50910E+00
  3120    0.17428E+02    0.57770E+00    0.21218E-05   -0.50699E+00
  3121    0.17362E+02    0.57909E+00    0.21186E-05   -0.50508E+00
  3122    0.17299E+02    0.58049E+00    0.21154E-05   -0.50336E+00
  3123    0.17234E+02    0.58190E+00    0.21122E-05   -0.50184E+00
  3124    0.17169E+02    0.58332E+00    0.21089E-05   -0.50052E+00
  3125    0.17103E+02    0.58477E+00    0.21057E-05   -0.49940E+00
  3126    0.17040E+02    0.58621E+00    0.21025E-05   -0.49847E+00
  3127    0.16976E+02    0.58768E+00    0.20993E-05   -0.49773E+00
  3128    0.16913E+02    0.58914E+00    0.20962E-05   -0.49718E+00
  3129    0.16850E+02    0.59060E+00    0.20930E-05   -0.49682E+00
  3130    0.16788E+02    0.59208E+00    0.20898E-05   -0.49667E+00
  3131    0.16726E+02    0.59356E+00    0.20866E-05   -0.49668E+00
  3132    0.16664E+02    0.59505E+00    0.20834E-05   -0.49688E+00
  3133    0.16602E+02    0.59653E+00    0.20803E-05   -0.49726E+00
  3134    0.16542E+02    0.59801E+00    0.20771E-05   -0.49783E+00
  3135    0.16482E+02    0.59950E+00    0.20740E-05   -0.49858E+00
  3136    0.16421E+02    0.60098E+00    0.20708E-05   -0.49950E+00
  3137    0.16362E+02    0.60246E+00    0.20677E-05   -0.50059E+00
  3138    0.16303E+02    0.60393E+00    0.20645E-05   -0.50186E+00
  3139    0.16245E+02    0.60539E+00    0.20614E-05   -0.50329E+00
  3140    0.16187E+02    0.60685E+00    0.20582E-05   -0.50491E+00
  3141    0.16129E+02    0.60831E+00    0.20551E-05   -0.50667E+00
  3142    0.16072E+02    0.60975E+00    0.20520E-05   -0.50861E+00
  3143    0.16017E+02    0.61118E+00    0.20489E-05   -0.51071E+00
  3144    0.15960E+02    0.61261E+00    0.20458E-05   -0.51296E+00
  3145    0.15904E+02    0.61402E+00    0.20426E-05   -0.51537E+00
  3146    0.15849E+02    0.61541E+00    0.20395E-05   -0.51794E+00
  3147    0.15795E+02    0.61679E+00    0.20364E-05   -0.52065E+00
  3148    0.15742E+02    0.61816E+00    0.20333E-05   -0.52352E+00
  3149    0.15688E+02    0.61951E+00    0.20302E-05   -0.52653E+00
  3150    0.15635E+02    0.62084E+00    0.20272E-05   -0.52968E+00
  3151    0.15583E+02    0.62217E+00    0.20241E-05   -0.53298E+00
  3152    0.15531E+02    0.62346E+00    0.20210E-05   -0.53641E+00
  3153    0.15479E+02    0.62474E+00    0.20179E-05   -0.53998E+00
  3154    0.15429E+02    0.62599E+00    0.20149E-05   -0.54368E+00
  3155    0.15379E+02    0.62723E+00    0.20118E-05   -0.54751E+00
  3156    0.15329E+02    0.62843E+00    0.20087E-05   -0.55146E+00
  3157    0.15280E+02    0.62963E+00    0.20057E-05   -0.55554E+00
  3158    0.15231E+02    0.63079E+00    0.20026E-05   -0.55973E+00
  3159    0.15184E+02    0.63192E+00    0.19996E-05   -0.56404E+00
  3160    0.15136E+02    0.63303E+00    0.19965E-05   -0.56846E+00
  3161    0.15090E+02    0.63412E+00    0.19935E-05   -0.57299E+00
  3162    0.15043E+02    0.63518E+00    0.19904E-05   -0.57762E+00
  3163    0.14998E+02    0.63620E+00    0.19874E-05   -0.58235E+00
  3164    0.14952E+02    0.63720E+00    0.19844E-05   -0.58719E+00
  3165    0.14907E+02    0.63816E+00    0.19814E-05   -0.59212E+00
  3166    0.14863E+02    0.63910E+00    0.19784E-05   -0.59714E+00
  3167    0.14820E+02    0.64000E+00    0.19753E-05   -0.60225E+00
  3168    0.14778E+02    0.64087E+00    0.19723E-05   -0.60744E+00
  3169    0.14736E+02    0.64171E+00    0.19693E-05   -0.61271E+00
  3170    0.14694E+02    0.64251E+00    0.19663E-05   -0.61808E+00
  3171    0.14652E+02    0.64328E+00    0.19633E-05   -0.62350E+00
  3172    0.14613E+02    0.64401E+00    0.19603E-05   -0.62901E+00
  3173    0.14573E+02    0.64471E+00    0.19573E-05   -0.63459E+00
  3174    0.14534E+02    0.64536E+00    0.19544E-05   -0.64021E+00
  3175    0.14496E+02    0.64598E+00    0.19514E-05   -0.64590E+00
  3176    0.14458E+02    0.64657E+00    0.19484E-05   -0.65164E+00
  3177    0.14421E+02    0.64711E+00    0.19454E-05   -0.65743E+00
  3178    0.14384E+02    0.64762E+00    0.19425E-05   -0.66329E+00
  3179    0.14347E+02    0.64809E+00    0.19395E-05   -0.66919E+00
  3180    0.14311E+02    0.64852E+00    0.19366E-05   -0.67519E+00
  3181    0.14276E+02    0.64890E+00    0.19336E-05   -0.68116E+00
  3182    0.14241E+02    0.64925E+00    0.19307E-05   -0.68716E+00
  3183    0.14208E+02    0.64955E+00    0.19277E-05   -0.69325E+00
  3184    0.14174E+02    0.64982E+00    0.19248E-05   -0.69936E+00
  3185    0.14141E+02    0.65005E+00    0.19218E-05   -0.70541E+00
  3186    0.14108E+02    0.65024E+00    0.19189E-05   -0.71156E+00
  3187    0.14077E+02    0.65038E+00    0.19160E-05   -0.71773E+00
  3188    0.14045E+02    0.65046E+00    0.19130E-05   -0.72392E+00
  3189    0.14015E+02    0.65051E+00    0.19101E-05   -0.73012E+00
  3190    0.13985E+02    0.65052E+00    0.19072E-05   -0.73627E+00
  3191    0.13955E+02    0.65048E+00    0.19043E-05   -0.74252E+00
  3192    0.13926E+02    0.65039E+00    0.19014E-05   -0.74871E+00
  3193    0.13897E+02    0.65027E+00    0.18985E-05   -0.75492E+00
  3194    0.13870E+02    0.65009E+00    0.18956E-05   -0.76114E+00
  3195    0.13843E+02    0.64988E+00    0.18927E-05   -0.76739E+00
  3196    0.13816E+02    0.64962E+00    0.18898E-05   -0.77358E+00
  3197    0.13790E+02    0.64931E+00    0.18869E-05   -0.77964E+00
  3198    0.13764E+02    0.64897E+00    0.18840E-05   -0.78587E+00
  3199    0.13739E+02    0.64858E+00    0.18812E-05   -0.79204E+00
  3200    0.13714E+02    0.64814E+00    0.18783E-05   -0.79809E+00
  3201    0.13690E+02    0.64766E+00    0.18754E-05   -0.80430E+00
  3202    0.13666E+02    0.64712E+00    0.18725E-05   -0.81038E+00
  3203    0.13643E+02    0.64655E+00    0.18697E-05   -0.81640E+00
  3204    0.13620E+02    0.64593E+00    0.18668E-05   -0.82252E+00
  3205    0.13598E+02    0.64526E+00    0.18640E-05   -0.82850E+00
  3206    0.13576E+02    0.64455E+00    0.18611E-05   -0.83436E+00
  3207    0.13555E+02    0.64379E+00    0.18583E-05   -0.84038E+00
  3208    0.13534E+02    0.64298E+00    0.18554E-05   -0.84619E+00
  3209    0.13513E+02    0.64214E+00    0.18526E-05   -0.85202E+00
  3210    0.13493E+02    0.64124E+00    0.18498E-05   -0.85779E+00
  3211    0.13474E+02    0.64031E+00    0.18469E-05   -0.86365E+00
  3212    0.13454E+02    0.63933E+00    0.18441E-05   -0.86915E+00
  3213    0.13435E+02    0.63831E+00    0.18413E-05   -0.87474E+00
  3214    0.13417E+02    0.63724E+00    0.18385E-05   -0.88028E+00
  3215    0.13399E+02    0.63612E+00    0.18356E-05   -0.88575E+00
  3216    0.13382E+02    0.63496E+00    0.18328E-05   -0.89108E+00
  3217    0.13365E+02    0.63376E+00    0.18300E-05   -0.89644E+00
  3218    0.13348E+02    0.63252E+00    0.18272E-05   -0.90165E+00
  3219    0.13332E+02    0.63123E+00    0.18244E-05   -0.90688E+00
  3220    0.13315E+02    0.62990E+00    0.18216E-05   -0.91197E+00
  3221    0.13300E+02    0.62852E+00    0.18188E-05   -0.91693E+00
  3222    0.13286E+02    0.62711E+00    0.18161E-05   -0.92189E+00
  3223    0.13270E+02    0.62566E+00    0.18133E-05   -0.92672E+00
  3224    0.13255E+02    0.62416E+00    0.18105E-05   -0.93149E+00
  3225    0.13241E+02    0.62262E+00    0.18077E-05   -0.93619E+00
  3226    0.13227E+02    0.62105E+00    0.18049E-05   -0.94076E+00
  3227    0.13213E+02    0.61943E+00    0.18022E-05   -0.94526E+00
  3228    0.13200E+02    0.61778E+00    0.17994E-05   -0.94969E+00
  3229    0.13186E+02    0.61608E+00    0.17967E-05   -0.95399E+00
  3230    0.13175E+02    0.61434E+00    0.17939E-05   -0.95815E+00
  3231    0.13161E+02    0.61257E+00    0.17911E-05   -0.96224E+00
  3232    0.13150E+02    0.61077E+00    0.17884E-05   -0.96626E+00
  3233    0.13137E+02    0.60892E+00    0.17857E-05   -0.97015E+00
  3234    0.13124E+02    0.60703E+00    0.17829E-05   -0.97397E+00
  3235    0.13113E+02    0.60510E+00    0.17802E-05   -0.97757E+00
  3236    0.13103E+02    0.60314E+00    0.17774E-05   -0.98118E+00
  3237    0.13093E+02    0.60115E+00    0.17747E-05   -0.98465E+00
  3238    0.13081E+02    0.59912E+00    0.17720E-05   -0.98798E+00
  3239    0.13071E+02    0.59705E+00    0.17693E-05   -0.99116E+00
  3240    0.13060E+02    0.59496E+00    0.17666E-05   -0.99420E+00
  3241    0.13051E+02    0.59283E+00    0.17638E-05   -0.99725E+00
  3242    0.13040E+02    0.59066E+00    0.17611E-05   -0.10001E+01
  3243    0.13031E+02    0.58847E+00    0.17584E-05   -0.10029E+01
  3244    0.13021E+02    0.58624E+00    0.17557E-05   -0.10055E+01
  3245    0.13013E+02    0.58398E+00    0.17530E-05   -0.10081E+01
  3246    0.13004E+02    0.58169E+00    0.17503E-05   -0.10104E+01
  3247    0.12994E+02    0.57937E+00    0.17477E-05   -0.10127E+01
  3248    0.12985E+02    0.57702E+00    0.17450E-05   -0.10148E+01
  3249    0.12974E+02    0.57465E+00    0.17423E-05   -0.10169E+01
  3250    0.12965E+02    0.57224E+00    0.17396E-05   -0.10188E+01
  3251    0.12957E+02    0.56981E+00    0.17369E-05   -0.10205E+01
  3252    0.12948E+02    0.56735E+00    0.17343E-05   -0.10221E+01
  3253    0.12939E+02    0.56486E+00    0.17316E-05   -0.10236E+01
  3254    0.12931E+02    0.56235E+00    0.17289E-05   -0.10250E+01
  3255    0.12922E+02    0.55982E+00    0.17263E-05   -0.10263E+01
  3256    0.12914E+02    0.55726E+00    0.17236E-05   -0.10274E+01
  3257    0.12906E+02    0.55468E+00    0.17210E-05   -0.10283E+01
  3258    0.12897E+02    0.55208E+00    0.17183E-05   -0.10292E+01
  3259    0.12889E+02    0.54946E+00    0.17157E-05   -0.10299E+01
  3260    0.12880E+02    0.54681E+00    0.17130E-05   -0.10305E+01
  3261    0.12872E+02    0.54415E+00    0.17104E-05   -0.10309E+01
  3262    0.12864E+02    0.54147E+00    0.17078E-05   -0.10313E+01
  3263    0.12856E+02    0.53877E+00    0.17051E-05   -0.10315E+01
  3264    0.12847E+02    0.53604E+00    0.17025E-05   -0.10315E+01
  3265    0.12839E+02    0.53331E+00    0.16999E-05   -0.10314E+01
  3266    0.12831E+02    0.53055E+00    0.16973E-05   -0.10312E+01
  3267    0.12823E+02    0.52778E+00    0.16947E-05   -0.10308E+01
  3268    0.12814E+02    0.52500E+00    0.16921E-05   -0.10303E+01
  3269    0.12806E+02    0.52220E+00    0.16894E-05   -0.10298E+01
  3270    0.12797E+02    0.51939E+00    0.16868E-05   -0.10290E+01
  3271    0.12788E+02    0.51657E+00    0.16842E-05   -0.10282E+01
  3272    0.12779E+02    0.51375E+00    0.16817E-05   -0.10271E+01
  3273    0.12771E+02    0.51090E+00    0.16791E-05   -0.10259E+01
  3274    0.12762E+02    0.50805E+00    0.16765E-05   -0.10246E+01
  3275    0.12753E+02    0.50519E+00    0.16739E-05   -0.10232E+01
  3276    0.12744E+02    0.50232E+00    0.16713E-05   -0.10217E+01
  3277    0.12735E+02    0.49945E+00    0.16687E-05   -0.10200E+01
  3278    0.12725E+02    0.49657E+00    0.16662E-05   -0.10182E+01
  3279    0.12715E+02    0.49368E+00    0.16636E-05   -0.10163E+01
  3280    0.12706E+02    0.49079E+00    0.16610E-05   -0.10142E+01
  3281    0.12696E+02    0.48788E+00    0.16585E-05   -0.10121E+01
  3282    0.12686E+02    0.48499E+00    0.16559E-05   -0.10097E+01
  3283    0.12676E+02    0.48208E+00    0.16533E-05   -0.10074E+01
  3284    0.12666E+02    0.47918E+00    0.16508E-05   -0.10049E+01
  3285    0.12655E+02    0.47627E+00    0.16482E-05   -0.10022E+01
  3286    0.12645E+02    0.47336E+00    0.16457E-05   -0.99927E+00
  3287    0.12634E+02    0.47044E+00    0.16432E-05   -0.99642E+00
  3288    0.12623E+02    0.46754E+00    0.16406E-05   -0.99335E+00
  3289    0.12612E+02    0.46463E+00    0.16381E-05   -0.99019E+00
  3290    0.12600E+02    0.46173E+00    0.16356E-05   -0.98687E+00
  3291    0.12589E+02    0.45883E+00    0.16330E-05   -0.98354E+00
  3292    0.12577E+02    0.45594E+00    0.16305E-05   -0.97998E+00
  3293    0.12564E+02    0.45305E+00    0.16280E-05   -0.97634E+00
  3294    0.12553E+02    0.45016E+00    0.16255E-05   -0.97260E+00
  3295    0.12541E+02    0.44729E+00    0.16230E-05   -0.96871E+00
  3296    0.12528E+02    0.44441E+00    0.16205E-05   -0.96473E+00
  3297    0.12514E+02    0.44155E+00    0.16180E-05   -0.96074E+00
  3298    0.12501E+02    0.43868E+00    0.16155E-05   -0.95652E+00
  3299    0.12487E+02    0.43583E+00    0.16130E-05   -0.95228E+00
  3300    0.12473E+02    0.43299E+00    0.16105E-05   -0.94788E+00
  3301    0.12459E+02    0.43016E+00    0.16080E-05   -0.94339E+00
  3302    0.12444E+02    0.42734E+00    0.16055E-05   -0.93882E+00
  3303    0.12431E+02    0.42454E+00    0.16030E-05   -0.93408E+00
  3304    0.12416E+02    0.42173E+00    0.16005E-05   -0.92933E+00
  3305    0.12401E+02    0.41895E+00    0.15980E-05   -0.92442E+00
  3306    0.12386E+02    0.41618E+00    0.15956E-05   -0.91942E+00
  3307    0.12370E+02    0.41341E+00    0.15931E-05   -0.91426E+00
  3308    0.12354E+02    0.41067E+00    0.15906E-05   -0.90916E+00
  3309    0.12337E+02    0.40795E+00    0.15882E-05   -0.90390E+00
  3310    0.12321E+02    0.40524E+00    0.15857E-05   -0.89855E+00
  3311    0.12304E+02    0.40254E+00    0.15832E-05   -0.89303E+00
  3312    0.12287E+02    0.39986E+00    0.15808E-05   -0.88758E+00
  3313    0.12270E+02    0.39720E+00    0.15783E-05   -0.88197E+00
  3314    0.12252E+02    0.39456E+00    0.15759E-05   -0.87627E+00
  3315    0.12234E+02    0.39193E+00    0.15735E-05   -0.87055E+00
  3316    0.12216E+02    0.38933E+00    0.15710E-05   -0.86467E+00
  3317    0.12197E+02    0.38674E+00    0.15686E-05   -0.85878E+00
  3318    0.12178E+02    0.38417E+00    0.15661E-05   -0.85273E+00
  3319    0.12159E+02    0.38164E+00    0.15637E-05   -0.84666E+00
  3320    0.12139E+02    0.37912E+00    0.15613E-05   -0.84058E+00
  3321    0.12120E+02    0.37661E+00    0.15589E-05   -0.83441E+00
  3322    0.12099E+02    0.37414E+00    0.15564E-05   -0.82815E+00
  3323    0.12078E+02    0.37167E+00    0.15540E-05   -0.82181E+00
  3324    0.12058E+02    0.36924E+00    0.15516E-05   -0.81553E+00
  3325    0.12037E+02    0.36684E+00    0.15492E-05   -0.80908E+00
  3326    0.12016E+02    0.36445E+00    0.15468E-05   -0.80262E+00
  3327    0.11993E+02    0.36210E+00    0.15444E-05   -0.79607E+00
  3328    0.11971E+02    0.35977E+00    0.15420E-05   -0.78951E+00
  3329    0.11949E+02    0.35746E+00    0.15396E-05   -0.78293E+00
  3330    0.11927E+02    0.35518E+00    0.15372E-05   -0.77619E+00
  3331    0.11903E+02    0.35293E+00    0.15348E-05   -0.76944E+00
  3332    0.11880E+02    0.35070E+00    0.15324E-05   -0.76265E+00
  3333    0.11857E+02    0.34850E+00    0.15301E-05   -0.75586E+00
  3334    0.11833E+02    0.34633E+00    0.15277E-05   -0.74907E+00
  3335    0.11808E+02    0.34418E+00    0.15253E-05   -0.74222E+00
  3336    0.11783E+02    0.34206E+00    0.15229E-05   -0.73529E+00
  3337    0.11759E+02    0.33998E+00    0.15206E-05   -0.72836E+00
  3338    0.11733E+02    0.33792E+00    0.15182E-05   -0.72142E+00
  3339    0.11708E+02    0.33589E+00    0.15158E-05   -0.71444E+00
  3340    0.11682E+02    0.33388E+00    0.15135E-05   -0.70743E+00
  3341    0.11655E+02    0.33192E+00    0.15111E-05   -0.70041E+00
  3342    0.11629E+02    0.32998E+00    0.15088E-05   -0.69336E+00
  3343    0.11602E+02    0.32807E+00    0.15064E-05   -0.68629E+00
  3344    0.11575E+02    0.32619E+00    0.15041E-05   -0.67921E+00
  3345    0.11547E+02    0.32434E+00    0.15017E-05   -0.67211E+00
  3346    0.11520E+02    0.32251E+00    0.14994E-05   -0.66500E+00
  3347    0.11492E+02    0.32073E+00    0.14970E-05   -0.65787E+00
  3348    0.11462E+02    0.31897E+00    0.14947E-05   -0.65074E+00
  3349    0.11433E+02    0.31724E+00    0.14924E-05   -0.64362E+00
  3350    0.11405E+02    0.31555E+00    0.14901E-05   -0.63648E+00
  3351    0.11376E+02    0.31389E+00    0.14877E-05   -0.62934E+00
  3352    0.11346E+02    0.31226E+00    0.14854E-05   -0.62221E+00
  3353    0.11316E+02    0.31068E+00    0.14831E-05   -0.61508E+00
  3354    0.11286E+02    0.30912E+00    0.14808E-05   -0.60796E+00
  3355    0.11255E+02    0.30758E+00    0.14785E-05   -0.60083E+00
  3356    0.11224E+02    0.30606E+00    0.14762E-05   -0.59373E+00
  3357    0.11192E+02    0.30459E+00    0.14738E-05   -0.58662E+00
  3358    0.11161E+02    0.30315E+00    0.14715E-05   -0.57954E+00
  3359    0.11130E+02    0.30174E+00    0.14692E-05   -0.57248E+00
  3360    0.11099E+02    0.30037E+00    0.14670E-05   -0.56542E+00
  3361    0.11067E+02    0.29902E+00    0.14647E-05   -0.55841E+00
  3362    0.11034E+02    0.29772E+00    0.14624E-05   -0.55140E+00
  3363    0.11002E+02    0.29644E+00    0.14601E-05   -0.54442E+00
  3364    0.10969E+02    0.29519E+00    0.14578E-05   -0.53746E+00
  3365    0.10936E+02    0.29398E+00    0.14555E-05   -0.53054E+00
  3366    0.10902E+02    0.29280E+00    0.14532E-05   -0.52365E+00
  3367    0.10869E+02    0.29166E+00    0.14510E-05   -0.51678E+00
  3368    0.10836E+02    0.29054E+00    0.14487E-05   -0.50995E+00
  3369    0.10802E+02    0.28946E+00    0.14464E-05   -0.50316E+00
