#    L    TT             EE             BB             TE          
  3088    0.24280E-04    0.24789E-07    0.22275E-07    0.24533E-06
  3089    0.24242E-04    0.24749E-07    0.22241E-07    0.24522E-06
  3090    0.24205E-04    0.24709E-07    0.22208E-07    0.24512E-06
  3091    0.24166E-04    0.24669E-07    0.22174E-07    0.24502E-06
  3092    0.24128E-04    0.24629E-07    0.22140E-07    0.24492E-06
  3093    0.24089E-04    0.24589E-07    0.22107E-07    0.24481E-06
  3094    0.24050E-04    0.24549E-07    0.22073E-07    0.24471E-06
  3095    0.24011E-04    0.24510E-07    0.22040E-07    0.24461E-06
  3096    0.23971E-04    0.24470E-07    0.22006E-07    0.24450E-06
  3097    0.23931E-04    0.24431E-07    0.21973E-07    0.24440E-06
  3098    0.23891E-04    0.24391E-07    0.21939E-07    0.24430E-06
  3099    0.23850E-04    0.24352E-07    0.21906E-07    0.24420E-06
  3100    0.23809E-04    0.24313E-07    0.21873E-07    0.24409E-06
  3101    0.23768E-04    0.24274E-07    0.21840E-07    0.24399E-06
  3102    0.23726E-04    0.24235E-07    0.21806E-07    0.24389E-06
  3103    0.23684E-04    0.24196E-07    0.21773E-07    0.24379E-06
  3104    0.23642E-04    0.24157E-07    0.21740E-07    0.24369E-06
  3105    0.23600E-04    0.24118E-07    0.21707E-07    0.24359E-06
  3106    0.23557E-04    0.24079E-07    0.21674E-07    0.24349E-06
  3107    0.23514E-04    0.24040E-07    0.21641E-07    0.24339E-06
  3108    0.23470E-04    0.24002E-07    0.21609E-07    0.24328E-06
  3109    0.23427E-04    0.23963E-07    0.21576E-07    0.24318E-06
  3110    0.23383E-04    0.23925E-07    0.21543E-07    0.24308E-06
  3111    0.23338E-04    0.23886E-07    0.21510E-07    0.24298E-06
  3112    0.23294E-04    0.23848E-07    0.21478E-07    0.24288E-06
  3113    0.23249E-04    0.23810E-07    0.21445E-07    0.24277E-06
  3114    0.23203E-04    0.23772E-07    0.21412E-07    0.24267E-06
  3115    0.23158E-04    0.23734E-07    0.21380E-07    0.24257E-06
  3116    0.23112E-04    0.23696E-07    0.21347E-07    0.24246E-06
  3117    0.23066E-04    0.23658E-07    0.21315E-07    0.24236E-06
  3118    0.23019E-04    0.23620E-07    0.21283E-07    0.24225E-06
  3119    0.22972E-04    0.23582E-07    0.21250E-07    0.24214E-06
  3120    0.22925E-04    0.23545E-07    0.21218E-07    0.24204E-06
  3121    0.22878E-04    0.23507E-07    0.21186E-07    0.24193E-06
  3122    0.22830E-04    0.23469E-07    0.21154E-07    0.24182E-06
  3123    0.22782E-04    0.23432E-07    0.21122E-07    0.24171E-06
  3124    0.22733E-04    0.23395E-07    0.21089E-07    0.24160E-06
  3125    0.22685E-04    0.23357E-07    0.21057E-07    0.24148E-06
  3126    0.22636E-04    0.23320E-07    0.21025E-07    0.24137E-06
  3127    0.22586E-04    0.23283E-07    0.20993E-07    0.24125E-06
  3128    0.22537E-04    0.23246E-07    0.20962E-07    0.24114E-06
  3129    0.22487E-04    0.23209E-07    0.20930E-07    0.24102E-06
  3130    0.22436E-04    0.23172E-07    0.20898E-07    0.24090E-06
  3131    0.22386E-04    0.23135E-07    0.20866E-07    0.24078E-06
  3132    0.22335E-04    0.23099E-07    0.20834E-07    0.24066E-06
  3133    0.22284E-04    0.23062E-07    0.20803E-07    0.24053E-06
  3134    0.22232E-04    0.23025E-07    0.20771E-07    0.24040E-06
  3135    0.22180E-04    0.22989E-07    0.20740E-07    0.24028E-06
  3136    0.22128E-04    0.22952E-07    0.20708E-07    0.24015E-06
  3137    0.22075E-04    0.22916E-07    0.20677E-07    0.24001E-06
  3138    0.22023E-04    0.22880E-07    0.20645E-07    0.23988E-06
  3139    0.21969E-04    0.22843E-07    0.20614E-07    0.23974E-06
  3140    0.21916E-04    0.22807E-07    0.20582E-07    0.23961E-06
  3141    0.21862E-04    0.22771E-07    0.20551E-07    0.23947E-06
  3142    0.21808E-04    0.22735E-07    0.20520E-07    0.23932E-06
  3143    0.21753E-04    0.22699E-07    0.20489E-07    0.23918E-06
  3144    0.21699E-04    0.22663E-07    0.20458E-07    0.23903E-06
  3145    0.21644E-04    0.22628E-07    0.20426E-07    0.23888E-06
  3146    0.21588E-04    0.22592E-07    0.20395E-07    0.23873E-06
  3147    0.21532E-04    0.22556E-07    0.20364E-07    0.23857E-06
  3148    0.21476E-04    0.22521E-07    0.20333E-07    0.23842E-06
  3149    0.21420E-04    0.22485E-07    0.20302E-07    0.23826E-06
  3150    0.21363E-04    0.22450E-07    0.20272E-07    0.23810E-06
  3151    0.21306E-04    0.22415E-07    0.20241E-07    0.23793E-06
  3152    0.21249E-04    0.22379E-07    0.20210E-07    0.23776E-06
  3153    0.21191E-04    0.22344E-07    0.20179E-07    0.23759E-06
  3154    0.21133E-04    0.22309E-07    0.20149E-07    0.23742E-06
  3155    0.21075E-04    0.22274E-07    0.20118E-07    0.23724E-06
  3156    0.21016E-04    0.22239E-07    0.20087E-07    0.23706E-06
  3157    0.20957E-04    0.22204E-07    0.20057E-07    0.23688E-06
  3158    0.20898E-04    0.22169E-07    0.20026E-07    0.23670E-06
  3159    0.20839E-04    0.22134E-07    0.19996E-07    0.23651E-06
  3160    0.20779E-04    0.22100E-07    0.19965E-07    0.23632E-06
  3161    0.20719E-04    0.22065E-07    0.19935E-07    0.23613E-06
  3162    0.20659E-04    0.22030E-07    0.19904E-07    0.23594E-06
  3163    0.20598E-04    0.21996E-07    0.19874E-07    0.23574E-06
  3164    0.20537E-04    0.21961E-07    0.19844E-07    0.23554E-06
  3165    0.20476E-04    0.21927E-07    0.19814E-07    0.23534E-06
  3166    0.20414E-04    0.21893E-07    0.19784E-07    0.23514E-06
  3167    0.20353E-04    0.21858E-07    0.19753E-07    0.23493E-06
  3168    0.20291E-04    0.21824E-07    0.19723E-07    0.23473E-06
  3169    0.20229E-04    0.21790E-07    0.19693E-07    0.23452E-06
  3170    0.20166E-04    0.21756E-07    0.19663E-07    0.23431E-06
  3171    0.20103E-04    0.21722E-07    0.19633E-07    0.23409E-06
  3172    0.20040E-04    0.21688E-07    0.19603E-07    0.23388E-06
  3173    0.19977E-04    0.21654E-07    0.19573E-07    0.23366E-06
  3174    0.19914E-04    0.21620E-07    0.19544E-07    0.23344E-06
  3175    0.19850E-04    0.21586E-07    0.19514E-07    0.23322E-06
  3176    0.19786E-04    0.21552E-07    0.19484E-07    0.23300E-06
  3177    0.19722E-04    0.21519E-07    0.19454E-07    0.23277E-06
  3178    0.19658E-04    0.21485E-07    0.19425E-07    0.23254E-06
  3179    0.19593E-04    0.21451E-07    0.19395E-07    0.23231E-06
  3180    0.19528E-04    0.21418E-07    0.19366E-07    0.23208E-06
  3181    0.19463E-04    0.21384E-07    0.19336E-07    0.23185E-06
  3182    0.19398E-04    0.21351E-07    0.19307E-07    0.23162E-06
  3183    0.19333E-04    0.21317E-07    0.19277E-07    0.23138E-06
  3184    0.19267E-04    0.21284E-07    0.19248E-07    0.23115E-06
  3185    0.19201E-04    0.21251E-07    0.19218E-07    0.23091E-06
  3186    0.19135E-04    0.21217E-07    0.19189E-07    0.23067E-06
  3187    0.19069E-04    0.21184E-07    0.19160E-07    0.23043E-06
  3188    0.19003E-04    0.21151E-07    0.19130E-07    0.23019E-06
  3189    0.18936E-04    0.21118E-07    0.19101E-07    0.22994E-06
  3190    0.18869E-04    0.21085E-07    0.19072E-07    0.22970E-06
  3191    0.18802E-04    0.21052E-07    0.19043E-07    0.22945E-06
  3192    0.18735E-04    0.21018E-07    0.19014E-07    0.22920E-06
  3193    0.18668E-04    0.20985E-07    0.18985E-07    0.22895E-06
  3194    0.18601E-04    0.20952E-07    0.18956E-07    0.22870E-06
  3195    0.18533E-04    0.20920E-07    0.18927E-07    0.22845E-06
  3196    0.18465E-04    0.20887E-07    0.18898E-07    0.22820E-06
  3197    0.18398E-04    0.20854E-07    0.18869E-07    0.22795E-06
  3198    0.18330E-04    0.20821E-07    0.18840E-07    0.22769E-06
  3199    0.18261E-04    0.20788E-07    0.18812E-07    0.22744E-06
  3200    0.18193E-04    0.20755E-07    0.18783E-07    0.22718E-06
  3201    0.18125E-04    0.20723E-07    0.18754E-07    0.22692E-06
  3202    0.18056E-04    0.20690E-07    0.18725E-07    0.22666E-06
  3203    0.17987E-04    0.20657E-07    0.18697E-07    0.22640E-06
  3204    0.17918E-04    0.20625E-07    0.18668E-07    0.22614E-06
  3205    0.17850E-04    0.20592E-07    0.18640E-07    0.22588E-06
  3206    0.17780E-04    0.20559E-07    0.18611E-07    0.22562E-06
  3207    0.17711E-04    0.20527E-07    0.18583E-07    0.22536E-06
  3208    0.17642E-04    0.20494E-07    0.18554E-07    0.22509E-06
  3209    0.17572E-04    0.20462E-07    0.18526E-07    0.22483E-06
  3210    0.17503E-04    0.20430E-07    0.18498E-07    0.22456E-06
  3211    0.17433E-04    0.20397E-07    0.18469E-07    0.22429E-06
  3212    0.17363E-04    0.20365E-07    0.18441E-07    0.22403E-06
  3213    0.17294E-04    0.20332E-07    0.18413E-07    0.22376E-06
  3214    0.17224E-04    0.20300E-07    0.18385E-07    0.22349E-06
  3215    0.17154E-04    0.20268E-07    0.18356E-07    0.22322E-06
  3216    0.17083E-04    0.20236E-07    0.18328E-07    0.22294E-06
  3217    0.17013E-04    0.20203E-07    0.18300E-07    0.22267E-06
  3218    0.16943E-04    0.20171E-07    0.18272E-07    0.22240E-06
  3219    0.16872E-04    0.20139E-07    0.18244E-07    0.22212E-06
  3220    0.16802E-04    0.20107E-07    0.18216E-07    0.22184E-06
  3221    0.16731E-04    0.20075E-07    0.18188E-07    0.22157E-06
  3222    0.16660E-04    0.20043E-07    0.18161E-07    0.22129E-06
  3223    0.16590E-04    0.20011E-07    0.18133E-07    0.22101E-06
  3224    0.16519E-04    0.19979E-07    0.18105E-07    0.22073E-06
  3225    0.16448E-04    0.19947E-07    0.18077E-07    0.22044E-06
  3226    0.16377E-04    0.19915E-07    0.18049E-07    0.22016E-06
  3227    0.16306E-04    0.19884E-07    0.18022E-07    0.21988E-06
  3228    0.16235E-04    0.19852E-07    0.17994E-07    0.21959E-06
  3229    0.16164E-04    0.19820E-07    0.17967E-07    0.21930E-06
  3230    0.16092E-04    0.19788E-07    0.17939E-07    0.21901E-06
  3231    0.16021E-04    0.19757E-07    0.17911E-07    0.21873E-06
  3232    0.15950E-04    0.19725E-07    0.17884E-07    0.21844E-06
  3233    0.15878E-04    0.19694E-07    0.17857E-07    0.21814E-06
  3234    0.15807E-04    0.19662E-07    0.17829E-07    0.21785E-06
  3235    0.15735E-04    0.19631E-07    0.17802E-07    0.21756E-06
  3236    0.15664E-04    0.19599E-07    0.17774E-07    0.21726E-06
  3237    0.15592E-04    0.19568E-07    0.17747E-07    0.21696E-06
  3238    0.15521E-04    0.19536E-07    0.17720E-07    0.21667E-06
  3239    0.15449E-04    0.19505E-07    0.17693E-07    0.21637E-06
  3240    0.15377E-04    0.19474E-07    0.17666E-07    0.21607E-06
  3241    0.15306E-04    0.19442E-07    0.17638E-07    0.21577E-06
  3242    0.15234E-04    0.19411E-07    0.17611E-07    0.21546E-06
  3243    0.15162E-04    0.19380E-07    0.17584E-07    0.21516E-06
  3244    0.15090E-04    0.19349E-07    0.17557E-07    0.21485E-06
  3245    0.15019E-04    0.19318E-07    0.17530E-07    0.21455E-06
  3246    0.14947E-04    0.19287E-07    0.17503E-07    0.21424E-06
  3247    0.14875E-04    0.19256E-07    0.17477E-07    0.21393E-06
  3248    0.14803E-04    0.19225E-07    0.17450E-07    0.21362E-06
  3249    0.14731E-04    0.19194E-07    0.17423E-07    0.21331E-06
  3250    0.14660E-04    0.19163E-07    0.17396E-07    0.21299E-06
  3251    0.14588E-04    0.19132E-07    0.17369E-07    0.21268E-06
  3252    0.14516E-04    0.19102E-07    0.17343E-07    0.21236E-06
  3253    0.14444E-04    0.19071E-07    0.17316E-07    0.21204E-06
  3254    0.14372E-04    0.19040E-07    0.17289E-07    0.21173E-06
  3255    0.14300E-04    0.19010E-07    0.17263E-07    0.21141E-06
  3256    0.14229E-04    0.18979E-07    0.17236E-07    0.21108E-06
  3257    0.14157E-04    0.18948E-07    0.17210E-07    0.21076E-06
  3258    0.14085E-04    0.18918E-07    0.17183E-07    0.21044E-06
  3259    0.14013E-04    0.18887E-07    0.17157E-07    0.21011E-06
  3260    0.13942E-04    0.18857E-07    0.17130E-07    0.20979E-06
  3261    0.13870E-04    0.18827E-07    0.17104E-07    0.20946E-06
  3262    0.13798E-04    0.18796E-07    0.17078E-07    0.20913E-06
  3263    0.13726E-04    0.18766E-07    0.17051E-07    0.20880E-06
  3264    0.13655E-04    0.18736E-07    0.17025E-07    0.20847E-06
  3265    0.13583E-04    0.18706E-07    0.16999E-07    0.20814E-06
  3266    0.13512E-04    0.18676E-07    0.16973E-07    0.20780E-06
  3267    0.13440E-04    0.18646E-07    0.16947E-07    0.20747E-06
  3268    0.13369E-04    0.18616E-07    0.16921E-07    0.20713E-06
  3269    0.13297E-04    0.18586E-07    0.16894E-07    0.20679E-06
  3270    0.13226E-04    0.18556E-07    0.16868E-07    0.20646E-06
  3271    0.13155E-04    0.18526E-07    0.16842E-07    0.20612E-06
  3272    0.13083E-04    0.18496E-07    0.16817E-07    0.20578E-06
  3273    0.13012E-04    0.18466E-07    0.16791E-07    0.20544E-06
  3274    0.12941E-04    0.18437E-07    0.16765E-07    0.20509E-06
  3275    0.12870E-04    0.18407E-07    0.16739E-07    0.20475E-06
  3276    0.12799E-04    0.18377E-07    0.16713E-07    0.20441E-06
  3277    0.12728E-04    0.18348E-07    0.16687E-07    0.20406E-06
  3278    0.12657E-04    0.18318E-07    0.16662E-07    0.20372E-06
  3279    0.12586E-04    0.18289E-07    0.16636E-07    0.20337E-06
  3280    0.12515E-04    0.18259E-07    0.16610E-07    0.20302E-06
  3281    0.12445E-04    0.18230E-07    0.16585E-07    0.20267E-06
  3282    0.12374E-04    0.18201E-07    0.16559E-07    0.20232E-06
  3283    0.12303E-04    0.18171E-07    0.16533E-07    0.20197E-06
  3284    0.12233E-04    0.18142E-07    0.16508E-07    0.20162E-06
  3285    0.12163E-04    0.18113E-07    0.16482E-07    0.20127E-06
  3286    0.12092E-04    0.18084E-07    0.16457E-07    0.20092E-06
  3287    0.12022E-04    0.18055E-07    0.16432E-07    0.20056E-06
  3288    0.11952E-04    0.18026E-07    0.16406E-07    0.20021E-06
  3289    0.11882E-04    0.17997E-07    0.16381E-07    0.19985E-06
  3290    0.11812E-04    0.17968E-07    0.16356E-07    0.19949E-06
  3291    0.11742E-04    0.17939E-07    0.16330E-07    0.19914E-06
  3292    0.11673E-04    0.17910E-07    0.16305E-07    0.19878E-06
  3293    0.11603E-04    0.17882E-07    0.16280E-07    0.19842E-06
  3294    0.11534E-04    0.17853E-07    0.16255E-07    0.19806E-06
  3295    0.11464E-04    0.17824E-07    0.16230E-07    0.19770E-06
  3296    0.11395E-04    0.17796E-07    0.16205E-07    0.19734E-06
  3297    0.11326E-04    0.17767E-07    0.16180E-07    0.19698E-06
  3298    0.11257E-04    0.17739E-07    0.16155E-07    0.19662E-06
  3299    0.11188E-04    0.17710E-07    0.16130E-07    0.19625E-06
  3300    0.11119E-04    0.17682E-07    0.16105E-07    0.19589E-06
  3301    0.11051E-04    0.17654E-07    0.16080E-07    0.19553E-06
  3302    0.10982E-04    0.17626E-07    0.16055E-07    0.19516E-06
  3303    0.10914E-04    0.17597E-07    0.16030E-07    0.19480E-06
  3304    0.10846E-04    0.17569E-07    0.16005E-07    0.19443E-06
  3305    0.10778E-04    0.17541E-07    0.15980E-07    0.19407E-06
  3306    0.10710E-04    0.17513E-07    0.15956E-07    0.19370E-06
  3307    0.10642E-04    0.17485E-07    0.15931E-07    0.19333E-06
  3308    0.10574E-04    0.17457E-07    0.15906E-07    0.19296E-06
  3309    0.10507E-04    0.17429E-07    0.15882E-07    0.19259E-06
  3310    0.10439E-04    0.17402E-07    0.15857E-07    0.19222E-06
  3311    0.10372E-04    0.17374E-07    0.15832E-07    0.19185E-06
  3312    0.10305E-04    0.17346E-07    0.15808E-07    0.19148E-06
  3313    0.10239E-04    0.17319E-07    0.15783E-07    0.19110E-06
  3314    0.10172E-04    0.17291E-07    0.15759E-07    0.19073E-06
  3315    0.10106E-04    0.17263E-07    0.15735E-07    0.19035E-06
  3316    0.10039E-04    0.17236E-07    0.15710E-07    0.18998E-06
  3317    0.99733E-05    0.17208E-07    0.15686E-07    0.18960E-06
  3318    0.99074E-05    0.17181E-07    0.15661E-07    0.18922E-06
  3319    0.98418E-05    0.17154E-07    0.15637E-07    0.18884E-06
  3320    0.97763E-05    0.17126E-07    0.15613E-07    0.18846E-06
  3321    0.97110E-05    0.17099E-07    0.15589E-07    0.18808E-06
  3322    0.96460E-05    0.17072E-07    0.15564E-07    0.18769E-06
  3323    0.95812E-05    0.17045E-07    0.15540E-07    0.18731E-06
  3324    0.95166E-05    0.17018E-07    0.15516E-07    0.18692E-06
  3325    0.94522E-05    0.16990E-07    0.15492E-07    0.18653E-06
  3326    0.93880E-05    0.16963E-07    0.15468E-07    0.18614E-06
  3327    0.93241E-05    0.16936E-07    0.15444E-07    0.18575E-06
  3328    0.92604E-05    0.16909E-07    0.15420E-07    0.18536E-06
  3329    0.91969E-05    0.16883E-07    0.15396E-07    0.18497E-06
  3330    0.91337E-05    0.16856E-07    0.15372E-07    0.18458E-06
  3331    0.90707E-05    0.16829E-07    0.15348E-07    0.18418E-06
  3332    0.90080E-05    0.16802E-07    0.15324E-07    0.18378E-06
  3333    0.89455E-05    0.16775E-07    0.15301E-07    0.18338E-06
  3334    0.88833E-05    0.16749E-07    0.15277E-07    0.18298E-06
  3335    0.88213E-05    0.16722E-07    0.15253E-07    0.18258E-06
  3336    0.87596E-05    0.16695E-07    0.15229E-07    0.18218E-06
  3337    0.86982E-05    0.16669E-07    0.15206E-07    0.18177E-06
  3338    0.86370E-05    0.16642E-07    0.15182E-07    0.18136E-06
  3339    0.85761E-05    0.16616E-07    0.15158E-07    0.18096E-06
  3340    0.85155E-05    0.16589E-07    0.15135E-07    0.18055E-06
  3341    0.84552E-05    0.16563E-07    0.15111E-07    0.18013E-06
  3342    0.83952E-05    0.16537E-07    0.15088E-07    0.17972E-06
  3343    0.83354E-05    0.16510E-07    0.15064E-07    0.17930E-06
  3344    0.82760E-05    0.16484E-07    0.15041E-07    0.17889E-06
  3345    0.82168E-05    0.16458E-07    0.15017E-07    0.17847E-06
  3346    0.81580E-05    0.16431E-07    0.14994E-07    0.17804E-06
  3347    0.80995E-05    0.16405E-07    0.14970E-07    0.17762E-06
  3348    0.80412E-05    0.16379E-07    0.14947E-07    0.17719E-06
  3349    0.79833E-05    0.16353E-07    0.14924E-07    0.17677E-06
  3350    0.79257E-05    0.16327E-07    0.14901E-07    0.17634E-06
  3351    0.78684E-05    0.16301E-07    0.14877E-07    0.17591E-06
  3352    0.78115E-05    0.16275E-07    0.14854E-07    0.17547E-06
  3353    0.77549E-05    0.16249E-07    0.14831E-07    0.17504E-06
  3354    0.76986E-05    0.16223E-07    0.14808E-07    0.17460E-06
  3355    0.76426E-05    0.16197E-07    0.14785E-07    0.17416E-06
  3356    0.75870E-05    0.16171E-07    0.14762E-07    0.17372E-06
  3357    0.75317E-05    0.16145E-07    0.14738E-07    0.17328E-06
  3358    0.74768E-05    0.16119E-07    0.14715E-07    0.17283E-06
  3359    0.74222E-05    0.16094E-07    0.14692E-07    0.17239E-06
  3360    0.73680E-05    0.16068E-07    0.14670E-07    0.17194E-06
  3361    0.73141E-05    0.16042E-07    0.14647E-07    0.17150E-06
  3362    0.72606E-05    0.16016E-07    0.14624E-07    0.17105E-06
  3363    0.72075E-05    0.15991E-07    0.14601E-07    0.17060E-06
  3364    0.71547E-05    0.15965E-07    0.14578E-07    0.17015E-06
  3365    0.71022E-05    0.15939E-07    0.14555E-07    0.16970E-06
  3366    0.70502E-05    0.15914E-07    0.14532E-07    0.16924E-06
  3367    0.69985E-05    0.15888E-07    0.14510E-07    0.16879E-06
  3368    0.69472E-05    0.15863E-07    0.14487E-07    0.16834E-06
  3369    0.68963E-05    0.15837E-07    0.14464E-07    0.16788E-06
  3370    0.68458E-05    0.15812E-07    0.14442E-07    0.16743E-06
  3371    0.67956E-05    0.15787E-07    0.14419E-07    0.16697E-06
  3372    0.67459E-05    0.15761E-07    0.14396E-07    0.16652E-06
  3373    0.66965E-05    0.15736E-07    0.14374E-07    0.16606E-06
  3374    0.66475E-05    0.15711E-07    0.14351E-07    0.16561E-06
  3375    0.65990E-05    0.15685E-07    0.14329E-07    0.16515E-06
  3376    0.65508E-05    0.15660E-07    0.14306E-07    0.16470E-06
  3377    0.65031E-05    0.15635E-07    0.14284E-07    0.16424E-06
  3378    0.64557E-05    0.15610E-07    0.14262E-07    0.16379E-06
  3379    0.64088E-05    0.15585E-07    0.14239E-07    0.16334E-06
  3380    0.63623E-05    0.15560E-07    0.14217E-07    0.16288E-06
  3381    0.63162E-05    0.15534E-07    0.14195E-07    0.16243E-06
  3382    0.62705E-05    0.15509E-07    0.14172E-07    0.16198E-06
  3383    0.62253E-05    0.15484E-07    0.14150E-07    0.16153E-06
  3384    0.61805E-05    0.15459E-07    0.14128E-07    0.16107E-06
  3385    0.61361E-05    0.15434E-07    0.14106E-07    0.16062E-06
  3386    0.60921E-05    0.15410E-07    0.14084E-07    0.16018E-06
  3387    0.60486E-05    0.15385E-07    0.14061E-07    0.15973E-06
  3388    0.60056E-05    0.15360E-07    0.14039E-07    0.15928E-06
  3389    0.59630E-05    0.15335E-07    0.14017E-07    0.15884E-06
  3390    0.59208E-05    0.15310E-07    0.13995E-07    0.15839E-06
  3391    0.58791E-05    0.15285E-07    0.13973E-07    0.15795E-06
  3392    0.58378E-05    0.15261E-07    0.13951E-07    0.15751E-06
  3393    0.57970E-05    0.15236E-07    0.13929E-07    0.15707E-06
  3394    0.57567E-05    0.15211E-07    0.13907E-07    0.15663E-06
  3395    0.57168E-05    0.15187E-07    0.13886E-07    0.15619E-06
  3396    0.56774E-05    0.15162E-07    0.13864E-07    0.15576E-06
  3397    0.56385E-05    0.15138E-07    0.13842E-07    0.15533E-06
  3398    0.56001E-05    0.15113E-07    0.13820E-07    0.15490E-06
  3399    0.55621E-05    0.15088E-07    0.13798E-07    0.15447E-06
  3400    0.55246E-05    0.15064E-07    0.13777E-07    0.15404E-06
  3401    0.54876E-05    0.15040E-07    0.13755E-07    0.15362E-06
  3402    0.54511E-05    0.15015E-07    0.13733E-07    0.15320E-06
  3403    0.54150E-05    0.14991E-07    0.13712E-07    0.15278E-06
  3404    0.53794E-05    0.14966E-07    0.13690E-07    0.15236E-06
  3405    0.53443E-05    0.14942E-07    0.13668E-07    0.15195E-06
  3406    0.53097E-05    0.14918E-07    0.13647E-07    0.15153E-06
  3407    0.52755E-05    0.14893E-07    0.13625E-07    0.15112E-06
  3408    0.52418E-05    0.14869E-07    0.13604E-07    0.15071E-06
  3409    0.52086E-05    0.14845E-07    0.13582E-07    0.15031E-06
  3410    0.51758E-05    0.14821E-07    0.13561E-07    0.14991E-06
  3411    0.51435E-05    0.14797E-07    0.13540E-07    0.14950E-06
  3412    0.51116E-05    0.14773E-07    0.13518E-07    0.14910E-06
  3413    0.50801E-05    0.14749E-07    0.13497E-07    0.14871E-06
  3414    0.50491E-05    0.14724E-07    0.13476E-07    0.14831E-06
  3415    0.50185E-05    0.14700E-07    0.13454E-07    0.14792E-06
  3416    0.49884E-05    0.14676E-07    0.13433E-07    0.14753E-06
  3417    0.49587E-05    0.14653E-07    0.13412E-07    0.14714E-06
  3418    0.49294E-05    0.14629E-07    0.13391E-07    0.14676E-06
  3419    0.49005E-05    0.14605E-07    0.13369E-07    0.14637E-06
  3420    0.48721E-05    0.14581E-07    0.13348E-07    0.14599E-06
  3421    0.48441E-05    0.14557E-07    0.13327E-07    0.14561E-06
  3422    0.48165E-05    0.14533E-07    0.13306E-07    0.14523E-06
  3423    0.47893E-05    0.14510E-07    0.13285E-07    0.14486E-06
  3424    0.47625E-05    0.14486E-07    0.13264E-07    0.14448E-06
  3425    0.47361E-05    0.14462E-07    0.13243E-07    0.14411E-06
  3426    0.47101E-05    0.14438E-07    0.13222E-07    0.14374E-06
  3427    0.46845E-05    0.14415E-07    0.13201E-07    0.14338E-06
  3428    0.46593E-05    0.14391E-07    0.13180E-07    0.14301E-06
  3429    0.46345E-05    0.14368E-07    0.13159E-07    0.14265E-06
  3430    0.46100E-05    0.14344E-07    0.13138E-07    0.14229E-06
  3431    0.45860E-05    0.14321E-07    0.13118E-07    0.14193E-06
  3432    0.45623E-05    0.14297E-07    0.13097E-07    0.14157E-06
  3433    0.45390E-05    0.14274E-07    0.13076E-07    0.14122E-06
  3434    0.45161E-05    0.14251E-07    0.13055E-07    0.14086E-06
  3435    0.44935E-05    0.14227E-07    0.13035E-07    0.14051E-06
  3436    0.44713E-05    0.14204E-07    0.13014E-07    0.14016E-06
  3437    0.44495E-05    0.14181E-07    0.12993E-07    0.13982E-06
  3438    0.44280E-05    0.14158E-07    0.12973E-07    0.13947E-06
  3439    0.44069E-05    0.14134E-07    0.12952E-07    0.13913E-06
  3440    0.43861E-05    0.14111E-07    0.12931E-07    0.13879E-06
  3441    0.43657E-05    0.14088E-07    0.12911E-07    0.13845E-06
  3442    0.43456E-05    0.14065E-07    0.12890E-07    0.13811E-06
  3443    0.43259E-05    0.14042E-07    0.12870E-07    0.13778E-06
  3444    0.43065E-05    0.14019E-07    0.12849E-07    0.13744E-06
  3445    0.42874E-05    0.13996E-07    0.12829E-07    0.13711E-06
  3446    0.42687E-05    0.13973E-07    0.12809E-07    0.13678E-06
  3447    0.42503E-05    0.13950E-07    0.12788E-07    0.13646E-06
  3448    0.42322E-05    0.13927E-07    0.12768E-07    0.13613E-06
  3449    0.42144E-05    0.13905E-07    0.12748E-07    0.13581E-06
  3450    0.41970E-05    0.13882E-07    0.12727E-07    0.13549E-06
  3451    0.41798E-05    0.13859E-07    0.12707E-07    0.13517E-06
  3452    0.41630E-05    0.13836E-07    0.12687E-07    0.13485E-06
  3453    0.41465E-05    0.13814E-07    0.12667E-07    0.13453E-06
  3454    0.41303E-05    0.13791E-07    0.12646E-07    0.13422E-06
  3455    0.41144E-05    0.13769E-07    0.12626E-07    0.13391E-06
  3456    0.40987E-05    0.13746E-07    0.12606E-07    0.13359E-06
  3457    0.40834E-05    0.13724E-07    0.12586E-07    0.13329E-06
  3458    0.40684E-05    0.13701E-07    0.12566E-07    0.13298E-06
  3459    0.40537E-05    0.13679E-07    0.12546E-07    0.13267E-06
  3460    0.40392E-05    0.13656E-07    0.12526E-07    0.13237E-06
  3461    0.40251E-05    0.13634E-07    0.12506E-07    0.13207E-06
  3462    0.40112E-05    0.13612E-07    0.12486E-07    0.13177E-06
  3463    0.39976E-05    0.13589E-07    0.12466E-07    0.13147E-06
  3464    0.39843E-05    0.13567E-07    0.12446E-07    0.13117E-06
  3465    0.39713E-05    0.13545E-07    0.12426E-07    0.13088E-06
  3466    0.39586E-05    0.13523E-07    0.12406E-07    0.13059E-06
  3467    0.39461E-05    0.13501E-07    0.12387E-07    0.13030E-06
  3468    0.39339E-05    0.13479E-07    0.12367E-07    0.13001E-06
  3469    0.39219E-05    0.13457E-07    0.12347E-07    0.12972E-06
  3470    0.39102E-05    0.13435E-07    0.12327E-07    0.12943E-06
  3471    0.38988E-05    0.13413E-07    0.12307E-07    0.12915E-06
  3472    0.38877E-05    0.13391E-07    0.12288E-07    0.12887E-06
  3473    0.38768E-05    0.13369E-07    0.12268E-07    0.12858E-06
  3474    0.38661E-05    0.13347E-07    0.12248E-07    0.12831E-06
  3475    0.38557E-05    0.13325E-07    0.12229E-07    0.12803E-06
